ID,e1_pr,e1_vol,e1_s1,e1_s2,e1_s3,e1_s4,e1_s5,e1_mean,e1_var,e2_pr,e2_vol,e2_s1,e2_s2,e2_s3,e2_s4,e2_s5,e2_mean,e2_var,b1_pr,b1_vol,b1_s1,b1_s2,b1_s3,b1_s4,b1_s5,b1_mean,b1_var,b2_pr,b2_vol,b2_s1,b2_s2,b2_s3,b2_s4,b2_s5,b2_mean,b2_var
19386,25.99,18393,0.77,0.1,0.07,0.01,0.05,4.5,1.1,23.99,12617,0.71,0.18,0.05,0.03,0.03,4.5,0.9,16.99,15112,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,16337,0.63,0.22,0.02,0.06,0.07,4.3,1.4
19387,23.99,15529,0.63,0.22,0.02,0.06,0.07,4.3,1.4,25.99,15123,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,18079,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,12248,0.64,0.13,0.12,0.1,0.01,4.3,1.2
19388,25.99,15402,0.67,0.21,0.08,0.01,0.03,4.5,0.8,25.99,19521,0.53,0.34,0.11,0.01,0.01,4.4,0.6,14.99,15281,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,14199,0.72,0.15,0.01,0.03,0.09,4.4,1.5
19389,25.99,12196,0.64,0.13,0.12,0.1,0.01,4.3,1.2,27.99,14722,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,17950,0.73,0.11,0.05,0.04,0.07,4.4,1.4,16.99,11446,0.63,0.22,0.02,0.06,0.07,4.3,1.4
19390,27.99,15476,0.71,0.18,0.05,0.03,0.03,4.5,0.9,27.99,17042,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,11884,0.63,0.22,0.02,0.06,0.07,4.3,1.4,16.99,19980,0.67,0.21,0.08,0.01,0.03,4.5,0.8
19391,23.99,18668,0.46,0.42,0.1,0.01,0.01,4.3,0.6,23.99,11175,0.79,0.1,0.01,0.01,0.09,4.5,1.4,14.99,18615,0.56,0.35,0.04,0.04,0.01,4.4,0.7,16.99,17763,0.73,0.11,0.05,0.04,0.07,4.4,1.4
19392,25.99,14873,0.64,0.13,0.12,0.1,0.01,4.3,1.2,25.99,18906,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,18509,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,12874,0.59,0.2,0.14,0.05,0.02,4.3,1
19393,27.99,12855,0.76,0.14,0.01,0.03,0.06,4.5,1.2,27.99,17713,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,16822,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,12409,0.76,0.14,0.01,0.03,0.06,4.5,1.2
19394,23.99,17120,0.46,0.42,0.1,0.01,0.01,4.3,0.6,23.99,18616,0.57,0.33,0.05,0.02,0.03,4.4,0.8,12.99,14971,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,15454,0.71,0.18,0.05,0.03,0.03,4.5,0.9
19395,25.99,19705,0.66,0.22,0.04,0.01,0.07,4.4,1.2,27.99,11097,0.76,0.1,0.06,0.06,0.02,4.5,1,14.99,11133,0.6,0.29,0.05,0.02,0.04,4.4,0.9,12.99,19089,0.66,0.22,0.04,0.01,0.07,4.4,1.2
19396,23.99,19408,0.77,0.1,0.07,0.01,0.05,4.5,1.1,25.99,15488,0.85,0.03,0.02,0.01,0.09,4.5,1.5,14.99,17574,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,12055,0.46,0.44,0.05,0.03,0.02,4.3,0.7
19397,27.99,16094,0.63,0.22,0.02,0.06,0.07,4.3,1.4,27.99,18114,0.58,0.24,0.11,0.03,0.04,4.3,1.1,12.99,19566,0.58,0.24,0.11,0.03,0.04,4.3,1.1,16.99,18344,0.76,0.1,0.06,0.06,0.02,4.5,1
19398,27.99,11385,0.85,0.03,0.02,0.01,0.09,4.5,1.5,23.99,11252,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,18331,0.57,0.33,0.05,0.02,0.03,4.4,0.8,14.99,16174,0.7,0.09,0.08,0.07,0.06,4.3,1.5
19399,25.99,16674,0.76,0.14,0.01,0.03,0.06,4.5,1.2,25.99,17147,0.6,0.29,0.05,0.02,0.04,4.4,0.9,16.99,19874,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,14693,0.71,0.18,0.05,0.03,0.03,4.5,0.9
19400,25.99,14040,0.59,0.2,0.14,0.05,0.02,4.3,1,23.99,15640,0.67,0.16,0.1,0.03,0.04,4.4,1.1,12.99,16602,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,10320,0.57,0.33,0.05,0.02,0.03,4.4,0.8
19401,25.99,11309,0.57,0.33,0.05,0.02,0.03,4.4,0.8,23.99,10783,0.76,0.1,0.06,0.06,0.02,4.5,1,14.99,17134,0.67,0.16,0.1,0.03,0.04,4.4,1.1,14.99,11925,0.61,0.24,0.04,0.05,0.06,4.3,1.3
19402,27.99,16007,0.6,0.29,0.05,0.02,0.04,4.4,0.9,23.99,11190,0.46,0.44,0.05,0.03,0.02,4.3,0.7,12.99,15529,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,13372,0.56,0.25,0.14,0.03,0.02,4.3,0.9
19403,27.99,13600,0.7,0.09,0.08,0.07,0.06,4.3,1.5,25.99,13729,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,17406,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,13670,0.58,0.24,0.11,0.03,0.04,4.3,1.1
19404,27.99,13767,0.67,0.21,0.08,0.01,0.03,4.5,0.8,25.99,13750,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,12621,0.67,0.16,0.1,0.03,0.04,4.4,1.1,16.99,15406,0.76,0.14,0.01,0.03,0.06,4.5,1.2
19405,27.99,13586,0.64,0.13,0.12,0.1,0.01,4.3,1.2,27.99,14403,0.67,0.16,0.1,0.03,0.04,4.4,1.1,14.99,17362,0.76,0.14,0.01,0.03,0.06,4.5,1.2,16.99,16758,0.6,0.29,0.05,0.02,0.04,4.4,0.9
19406,23.99,19169,0.57,0.33,0.05,0.02,0.03,4.4,0.8,23.99,11111,0.61,0.24,0.04,0.05,0.06,4.3,1.3,16.99,11150,0.77,0.1,0.07,0.01,0.05,4.5,1.1,16.99,16397,0.58,0.24,0.11,0.03,0.04,4.3,1.1
19407,25.99,15975,0.72,0.15,0.01,0.03,0.09,4.4,1.5,25.99,10938,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,13082,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,19321,0.61,0.24,0.04,0.05,0.06,4.3,1.3
19408,27.99,17311,0.85,0.03,0.02,0.01,0.09,4.5,1.5,27.99,19356,0.71,0.18,0.05,0.03,0.03,4.5,0.9,14.99,16558,0.71,0.18,0.05,0.03,0.03,4.5,0.9,16.99,18175,0.7,0.09,0.08,0.07,0.06,4.3,1.5
19409,25.99,13914,0.67,0.21,0.08,0.01,0.03,4.5,0.8,27.99,10631,0.53,0.34,0.11,0.01,0.01,4.4,0.6,12.99,14878,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,19829,0.79,0.1,0.01,0.01,0.09,4.5,1.4
19410,23.99,11159,0.72,0.11,0.08,0.03,0.06,4.4,1.3,27.99,15665,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,15864,0.57,0.33,0.05,0.02,0.03,4.4,0.8,14.99,18174,0.7,0.09,0.08,0.07,0.06,4.3,1.5
19411,27.99,15580,0.64,0.23,0.06,0.04,0.03,4.4,1,23.99,15220,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,10165,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,19041,0.6,0.29,0.05,0.02,0.04,4.4,0.9
19412,25.99,19266,0.63,0.22,0.02,0.06,0.07,4.3,1.4,27.99,10376,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,12640,0.77,0.1,0.07,0.01,0.05,4.5,1.1,12.99,10811,0.72,0.15,0.01,0.03,0.09,4.4,1.5
19413,25.99,11182,0.58,0.24,0.11,0.03,0.04,4.3,1.1,25.99,12165,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,17861,0.56,0.35,0.04,0.04,0.01,4.4,0.7,16.99,17089,0.46,0.44,0.05,0.03,0.02,4.3,0.7
19414,27.99,12364,0.53,0.34,0.11,0.01,0.01,4.4,0.6,23.99,15459,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,17797,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,12987,0.67,0.16,0.1,0.03,0.04,4.4,1.1
19415,23.99,17839,0.72,0.11,0.08,0.03,0.06,4.4,1.3,23.99,19283,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,16899,0.79,0.1,0.01,0.01,0.09,4.5,1.4,12.99,19261,0.6,0.29,0.05,0.02,0.04,4.4,0.9
19416,27.99,16304,0.61,0.24,0.04,0.05,0.06,4.3,1.3,25.99,10963,0.65,0.25,0.07,0.01,0.02,4.5,0.7,16.99,16843,0.72,0.15,0.01,0.03,0.09,4.4,1.5,16.99,18829,0.76,0.1,0.06,0.06,0.02,4.5,1
19417,23.99,12055,0.66,0.22,0.04,0.01,0.07,4.4,1.2,23.99,10181,0.51,0.33,0.11,0.03,0.02,4.3,0.8,12.99,15872,0.63,0.22,0.02,0.06,0.07,4.3,1.4,14.99,16032,0.85,0.03,0.02,0.01,0.09,4.5,1.5
19418,27.99,12801,0.46,0.42,0.1,0.01,0.01,4.3,0.6,23.99,13223,0.73,0.11,0.05,0.04,0.07,4.4,1.4,12.99,14422,0.57,0.33,0.05,0.02,0.03,4.4,0.8,14.99,14722,0.67,0.21,0.08,0.01,0.03,4.5,0.8
19419,27.99,14222,0.76,0.1,0.06,0.06,0.02,4.5,1,23.99,18553,0.46,0.42,0.1,0.01,0.01,4.3,0.6,14.99,16678,0.6,0.29,0.05,0.02,0.04,4.4,0.9,16.99,13054,0.79,0.1,0.01,0.01,0.09,4.5,1.4
19420,23.99,19754,0.67,0.16,0.1,0.03,0.04,4.4,1.1,25.99,17965,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,16721,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,19398,0.65,0.25,0.07,0.01,0.02,4.5,0.7
19421,27.99,14737,0.58,0.24,0.11,0.03,0.04,4.3,1.1,25.99,18139,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,10402,0.71,0.18,0.05,0.03,0.03,4.5,0.9,14.99,12168,0.78,0.08,0.03,0.05,0.06,4.5,1.3
19422,25.99,19201,0.78,0.08,0.03,0.05,0.06,4.5,1.3,27.99,11097,0.85,0.03,0.02,0.01,0.09,4.5,1.5,14.99,14544,0.64,0.13,0.12,0.1,0.01,4.3,1.2,14.99,15263,0.61,0.24,0.04,0.05,0.06,4.3,1.3
19423,25.99,15178,0.72,0.15,0.01,0.03,0.09,4.4,1.5,27.99,18689,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,13721,0.85,0.03,0.02,0.01,0.09,4.5,1.5,14.99,16907,0.76,0.14,0.01,0.03,0.06,4.5,1.2
19424,25.99,17495,0.64,0.23,0.06,0.04,0.03,4.4,1,25.99,14717,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,19869,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,19531,0.53,0.34,0.11,0.01,0.01,4.4,0.6
19425,23.99,17758,0.46,0.42,0.1,0.01,0.01,4.3,0.6,27.99,12698,0.6,0.29,0.05,0.02,0.04,4.4,0.9,14.99,13740,0.59,0.2,0.14,0.05,0.02,4.3,1,16.99,16042,0.85,0.03,0.02,0.01,0.09,4.5,1.5
19426,25.99,15429,0.79,0.1,0.01,0.01,0.09,4.5,1.4,25.99,19549,0.67,0.16,0.1,0.03,0.04,4.4,1.1,16.99,17177,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,18047,0.63,0.22,0.02,0.06,0.07,4.3,1.4
19427,25.99,19219,0.63,0.22,0.02,0.06,0.07,4.3,1.4,25.99,18646,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,18103,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,15208,0.73,0.11,0.05,0.04,0.07,4.4,1.4
19428,25.99,17762,0.64,0.23,0.06,0.04,0.03,4.4,1,27.99,19170,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,12556,0.66,0.22,0.04,0.01,0.07,4.4,1.2,14.99,15916,0.46,0.42,0.1,0.01,0.01,4.3,0.6
19429,25.99,18558,0.67,0.21,0.08,0.01,0.03,4.5,0.8,25.99,11495,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,19840,0.79,0.1,0.01,0.01,0.09,4.5,1.4,12.99,13036,0.64,0.13,0.12,0.1,0.01,4.3,1.2
19430,25.99,19495,0.57,0.33,0.05,0.02,0.03,4.4,0.8,27.99,16770,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,19226,0.53,0.34,0.11,0.01,0.01,4.4,0.6,14.99,15184,0.73,0.11,0.05,0.04,0.07,4.4,1.4
19431,23.99,13822,0.64,0.13,0.12,0.1,0.01,4.3,1.2,23.99,11674,0.53,0.34,0.11,0.01,0.01,4.4,0.6,16.99,12769,0.46,0.44,0.05,0.03,0.02,4.3,0.7,14.99,18609,0.77,0.1,0.07,0.01,0.05,4.5,1.1
19432,23.99,14813,0.76,0.1,0.06,0.06,0.02,4.5,1,25.99,15981,0.71,0.18,0.05,0.03,0.03,4.5,0.9,12.99,10593,0.79,0.1,0.01,0.01,0.09,4.5,1.4,14.99,19739,0.56,0.35,0.04,0.04,0.01,4.4,0.7
19433,27.99,13115,0.46,0.42,0.1,0.01,0.01,4.3,0.6,25.99,10269,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,14339,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,14893,0.51,0.33,0.11,0.03,0.02,4.3,0.8
19434,23.99,16640,0.67,0.21,0.08,0.01,0.03,4.5,0.8,27.99,19499,0.78,0.08,0.03,0.05,0.06,4.5,1.3,14.99,14345,0.63,0.22,0.02,0.06,0.07,4.3,1.4,14.99,16695,0.66,0.22,0.04,0.01,0.07,4.4,1.2
19435,25.99,17124,0.77,0.1,0.07,0.01,0.05,4.5,1.1,23.99,10489,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,15512,0.46,0.42,0.1,0.01,0.01,4.3,0.6,14.99,17660,0.57,0.33,0.05,0.02,0.03,4.4,0.8
19436,25.99,10291,0.72,0.15,0.01,0.03,0.09,4.4,1.5,25.99,11302,0.67,0.16,0.1,0.03,0.04,4.4,1.1,16.99,12491,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,18874,0.76,0.1,0.06,0.06,0.02,4.5,1
19437,23.99,14003,0.64,0.13,0.12,0.1,0.01,4.3,1.2,25.99,13867,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,19215,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,17533,0.64,0.23,0.06,0.04,0.03,4.4,1
19438,27.99,11851,0.63,0.22,0.02,0.06,0.07,4.3,1.4,23.99,10979,0.58,0.24,0.11,0.03,0.04,4.3,1.1,14.99,13706,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,14804,0.77,0.1,0.07,0.01,0.05,4.5,1.1
19439,27.99,13739,0.64,0.13,0.12,0.1,0.01,4.3,1.2,25.99,14770,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,12702,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,10946,0.6,0.29,0.05,0.02,0.04,4.4,0.9
19440,23.99,13606,0.64,0.23,0.06,0.04,0.03,4.4,1,25.99,12480,0.76,0.1,0.06,0.06,0.02,4.5,1,12.99,11154,0.58,0.24,0.11,0.03,0.04,4.3,1.1,12.99,10220,0.73,0.11,0.05,0.04,0.07,4.4,1.4
19441,25.99,12703,0.79,0.1,0.01,0.01,0.09,4.5,1.4,23.99,13365,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,11156,0.56,0.25,0.14,0.03,0.02,4.3,0.9,16.99,15855,0.46,0.44,0.05,0.03,0.02,4.3,0.7
19442,23.99,12767,0.46,0.44,0.05,0.03,0.02,4.3,0.7,25.99,16067,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,19586,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,10178,0.65,0.25,0.07,0.01,0.02,4.5,0.7
19443,27.99,19981,0.7,0.09,0.08,0.07,0.06,4.3,1.5,25.99,17482,0.58,0.24,0.11,0.03,0.04,4.3,1.1,12.99,18832,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,18152,0.61,0.24,0.04,0.05,0.06,4.3,1.3
19444,23.99,14042,0.56,0.25,0.14,0.03,0.02,4.3,0.9,23.99,12135,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,10297,0.59,0.2,0.14,0.05,0.02,4.3,1,14.99,14311,0.72,0.11,0.08,0.03,0.06,4.4,1.3
19445,25.99,17951,0.59,0.2,0.14,0.05,0.02,4.3,1,27.99,16428,0.64,0.23,0.06,0.04,0.03,4.4,1,16.99,15651,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,13368,0.46,0.42,0.1,0.01,0.01,4.3,0.6
19446,25.99,14618,0.65,0.25,0.07,0.01,0.02,4.5,0.7,25.99,13928,0.66,0.22,0.04,0.01,0.07,4.4,1.2,12.99,15817,0.56,0.35,0.04,0.04,0.01,4.4,0.7,12.99,14141,0.71,0.18,0.05,0.03,0.03,4.5,0.9
19447,23.99,12292,0.7,0.09,0.08,0.07,0.06,4.3,1.5,27.99,10436,0.58,0.24,0.11,0.03,0.04,4.3,1.1,14.99,13686,0.85,0.03,0.02,0.01,0.09,4.5,1.5,14.99,13182,0.73,0.11,0.05,0.04,0.07,4.4,1.4
19448,25.99,19697,0.71,0.18,0.05,0.03,0.03,4.5,0.9,23.99,19292,0.56,0.25,0.14,0.03,0.02,4.3,0.9,14.99,17691,0.63,0.22,0.02,0.06,0.07,4.3,1.4,16.99,16439,0.59,0.2,0.14,0.05,0.02,4.3,1
19449,23.99,12549,0.61,0.24,0.04,0.05,0.06,4.3,1.3,25.99,17208,0.67,0.21,0.08,0.01,0.03,4.5,0.8,14.99,12164,0.78,0.08,0.03,0.05,0.06,4.5,1.3,14.99,16480,0.46,0.44,0.05,0.03,0.02,4.3,0.7
19450,23.99,10708,0.66,0.22,0.04,0.01,0.07,4.4,1.2,25.99,11340,0.85,0.03,0.02,0.01,0.09,4.5,1.5,12.99,19649,0.57,0.33,0.05,0.02,0.03,4.4,0.8,16.99,18629,0.61,0.24,0.04,0.05,0.06,4.3,1.3
19451,23.99,10658,0.56,0.25,0.14,0.03,0.02,4.3,0.9,27.99,16714,0.56,0.35,0.04,0.04,0.01,4.4,0.7,16.99,19700,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,16621,0.63,0.22,0.02,0.06,0.07,4.3,1.4
19452,23.99,16033,0.51,0.33,0.11,0.03,0.02,4.3,0.8,23.99,15596,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,16594,0.64,0.13,0.12,0.1,0.01,4.3,1.2,12.99,12332,0.67,0.21,0.08,0.01,0.03,4.5,0.8
19453,23.99,11236,0.66,0.22,0.04,0.01,0.07,4.4,1.2,23.99,14601,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,18353,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,14404,0.59,0.2,0.14,0.05,0.02,4.3,1
19454,27.99,19234,0.64,0.23,0.06,0.04,0.03,4.4,1,23.99,12729,0.67,0.16,0.1,0.03,0.04,4.4,1.1,12.99,19160,0.63,0.22,0.02,0.06,0.07,4.3,1.4,14.99,10051,0.61,0.24,0.04,0.05,0.06,4.3,1.3
19455,23.99,13202,0.65,0.25,0.07,0.01,0.02,4.5,0.7,27.99,17208,0.65,0.25,0.07,0.01,0.02,4.5,0.7,14.99,18476,0.66,0.22,0.04,0.01,0.07,4.4,1.2,16.99,16464,0.56,0.35,0.04,0.04,0.01,4.4,0.7
19456,27.99,13251,0.58,0.24,0.11,0.03,0.04,4.3,1.1,25.99,13287,0.73,0.11,0.05,0.04,0.07,4.4,1.4,16.99,15767,0.76,0.14,0.01,0.03,0.06,4.5,1.2,14.99,10076,0.76,0.14,0.01,0.03,0.06,4.5,1.2
19457,27.99,16318,0.61,0.24,0.04,0.05,0.06,4.3,1.3,23.99,16836,0.79,0.1,0.01,0.01,0.09,4.5,1.4,12.99,15379,0.6,0.29,0.05,0.02,0.04,4.4,0.9,12.99,10734,0.59,0.2,0.14,0.05,0.02,4.3,1
19458,27.99,19811,0.85,0.03,0.02,0.01,0.09,4.5,1.5,23.99,15172,0.73,0.11,0.05,0.04,0.07,4.4,1.4,14.99,11056,0.85,0.03,0.02,0.01,0.09,4.5,1.5,16.99,14226,0.72,0.15,0.01,0.03,0.09,4.4,1.5
19459,25.99,18596,0.46,0.44,0.05,0.03,0.02,4.3,0.7,27.99,12111,0.79,0.1,0.01,0.01,0.09,4.5,1.4,16.99,15638,0.73,0.11,0.05,0.04,0.07,4.4,1.4,12.99,17128,0.67,0.21,0.08,0.01,0.03,4.5,0.8
19460,25.99,10361,0.61,0.24,0.04,0.05,0.06,4.3,1.3,27.99,12592,0.58,0.24,0.11,0.03,0.04,4.3,1.1,14.99,15497,0.67,0.16,0.1,0.03,0.04,4.4,1.1,16.99,19057,0.56,0.35,0.04,0.04,0.01,4.4,0.7
19461,27.99,18452,0.65,0.25,0.07,0.01,0.02,4.5,0.7,25.99,19547,0.46,0.42,0.1,0.01,0.01,4.3,0.6,14.99,18476,0.7,0.09,0.08,0.07,0.06,4.3,1.5,14.99,15136,0.56,0.25,0.14,0.03,0.02,4.3,0.9
19462,25.99,17424,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,18602,0.66,0.22,0.04,0.01,0.07,4.4,1.2,16.99,13308,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,15931,0.66,0.22,0.04,0.01,0.07,4.4,1.2
19463,27.99,11021,0.61,0.24,0.04,0.05,0.06,4.3,1.3,23.99,16263,0.72,0.15,0.01,0.03,0.09,4.4,1.5,14.99,11218,0.72,0.11,0.08,0.03,0.06,4.4,1.3,16.99,15657,0.61,0.24,0.04,0.05,0.06,4.3,1.3
19464,27.99,13852,0.64,0.13,0.12,0.1,0.01,4.3,1.2,25.99,18315,0.46,0.42,0.1,0.01,0.01,4.3,0.6,12.99,13363,0.61,0.24,0.04,0.05,0.06,4.3,1.3,12.99,13860,0.65,0.25,0.08,0.01,0.01,4.5,0.6
19465,27.99,13111,0.7,0.09,0.08,0.07,0.06,4.3,1.5,25.99,17867,0.66,0.22,0.04,0.01,0.07,4.4,1.2,16.99,14671,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,16178,0.65,0.25,0.07,0.01,0.02,4.5,0.7
19466,23.99,19660,0.51,0.33,0.11,0.03,0.02,4.3,0.8,25.99,17409,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,10313,0.67,0.16,0.1,0.03,0.04,4.4,1.1,12.99,16388,0.56,0.35,0.04,0.04,0.01,4.4,0.7
19467,25.99,14039,0.76,0.1,0.06,0.06,0.02,4.5,1,27.99,11830,0.51,0.33,0.11,0.03,0.02,4.3,0.8,14.99,12402,0.63,0.22,0.02,0.06,0.07,4.3,1.4,12.99,13554,0.76,0.14,0.01,0.03,0.06,4.5,1.2
19468,27.99,10118,0.51,0.33,0.11,0.03,0.02,4.3,0.8,25.99,17711,0.61,0.24,0.04,0.05,0.06,4.3,1.3,14.99,19660,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,16327,0.77,0.1,0.07,0.01,0.05,4.5,1.1
19469,27.99,13861,0.67,0.16,0.1,0.03,0.04,4.4,1.1,23.99,10735,0.73,0.11,0.05,0.04,0.07,4.4,1.4,12.99,15944,0.7,0.09,0.08,0.07,0.06,4.3,1.5,12.99,18077,0.67,0.21,0.08,0.01,0.03,4.5,0.8
19470,25.99,19101,0.63,0.22,0.02,0.06,0.07,4.3,1.4,23.99,10955,0.46,0.44,0.05,0.03,0.02,4.3,0.7,16.99,10750,0.61,0.24,0.04,0.05,0.06,4.3,1.3,16.99,10264,0.72,0.15,0.01,0.03,0.09,4.4,1.5
19471,27.99,12799,0.77,0.1,0.07,0.01,0.05,4.5,1.1,27.99,10353,0.56,0.35,0.04,0.04,0.01,4.4,0.7,12.99,15605,0.78,0.08,0.03,0.05,0.06,4.5,1.3,12.99,17665,0.64,0.13,0.12,0.1,0.01,4.3,1.2
19472,23.99,17776,0.7,0.09,0.08,0.07,0.06,4.3,1.5,25.99,10022,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,11957,0.7,0.09,0.08,0.07,0.06,4.3,1.5,14.99,12931,0.72,0.15,0.01,0.03,0.09,4.4,1.5
19473,25.99,12364,0.46,0.42,0.1,0.01,0.01,4.3,0.6,27.99,17281,0.72,0.11,0.08,0.03,0.06,4.4,1.3,12.99,19300,0.65,0.25,0.08,0.01,0.01,4.5,0.6,12.99,13782,0.46,0.42,0.1,0.01,0.01,4.3,0.6
19474,23.99,11009,0.79,0.1,0.01,0.01,0.09,4.5,1.4,25.99,14141,0.79,0.1,0.01,0.01,0.09,4.5,1.4,12.99,11239,0.64,0.23,0.06,0.04,0.03,4.4,1,14.99,10137,0.71,0.18,0.05,0.03,0.03,4.5,0.9
19475,27.99,10901,0.56,0.25,0.14,0.03,0.02,4.3,0.9,27.99,15877,0.72,0.11,0.08,0.03,0.06,4.4,1.3,14.99,17965,0.67,0.21,0.08,0.01,0.03,4.5,0.8,12.99,11750,0.72,0.15,0.01,0.03,0.09,4.4,1.5
19476,23.99,11583,0.59,0.2,0.14,0.05,0.02,4.3,1,25.99,14561,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,13491,0.66,0.22,0.04,0.01,0.07,4.4,1.2,12.99,14029,0.56,0.35,0.04,0.04,0.01,4.4,0.7
19477,25.99,12137,0.6,0.29,0.05,0.02,0.04,4.4,0.9,25.99,15380,0.77,0.1,0.07,0.01,0.05,4.5,1.1,14.99,14057,0.56,0.25,0.14,0.03,0.02,4.3,0.9,12.99,13092,0.79,0.1,0.01,0.01,0.09,4.5,1.4
19478,25.99,11940,0.71,0.18,0.05,0.03,0.03,4.5,0.9,25.99,12773,0.51,0.33,0.11,0.03,0.02,4.3,0.8,16.99,11244,0.67,0.16,0.1,0.03,0.04,4.4,1.1,12.99,10220,0.58,0.24,0.11,0.03,0.04,4.3,1.1
19479,25.99,10994,0.46,0.44,0.05,0.03,0.02,4.3,0.7,23.99,12092,0.65,0.25,0.08,0.01,0.01,4.5,0.6,16.99,14979,0.6,0.29,0.05,0.02,0.04,4.4,0.9,16.99,18605,0.65,0.25,0.08,0.01,0.01,4.5,0.6
19480,23.99,17692,0.71,0.18,0.05,0.03,0.03,4.5,0.9,23.99,19218,0.64,0.13,0.12,0.1,0.01,4.3,1.2,16.99,16201,0.65,0.25,0.07,0.01,0.02,4.5,0.7,12.99,12706,0.65,0.25,0.07,0.01,0.02,4.5,0.7
19481,23.99,18850,0.67,0.21,0.08,0.01,0.03,4.5,0.8,25.99,16424,0.72,0.15,0.01,0.03,0.09,4.4,1.5,12.99,16593,0.66,0.22,0.04,0.01,0.07,4.4,1.2,14.99,14826,0.71,0.18,0.05,0.03,0.03,4.5,0.9
