ID,e1_pr,e1_vol,e1_s1,e1_s2,e1_s3,e1_s4,e1_s5,e1_mean,e1_var,e2_pr,e2_vol,e2_s1,e2_s2,e2_s3,e2_s4,e2_s5,e2_mean,e2_var,b1_pr,b1_vol,b1_s1,b1_s2,b1_s3,b1_s4,b1_s5,b1_mean,b1_var,b2_pr,b2_vol,b2_s1,b2_s2,b2_s3,b2_s4,b2_s5,b2_mean,b2_var
14561,24.99,10215,0.6,0.28,0.08,0.02,0.02,4.4,0.76,26.99,17651,0.74,0.1,0.07,0.02,0.07,4.4,1.36,15.99,10651,0.75,0.17,0.03,0.02,0.03,4.6,0.79,17.99,19415,0.65,0.22,0.05,0.05,0.03,4.4,0.99
14569,24.99,17548,0.82,0.03,0.04,0.05,0.06,4.5,1.36,26.99,10334,0.75,0.12,0.1,0.02,0.01,4.6,0.65,17.99,7943,0.71,0.23,0.03,0.02,0.01,4.6,0.53,17.99,17365,0.82,0.04,0.04,0.02,0.08,4.5,1.43
14572,24.99,9216,0.75,0.17,0.03,0.02,0.03,4.6,0.79,24.99,18585,0.68,0.19,0.04,0.02,0.07,4.4,1.27,16.99,5770,0.83,0.05,0.05,0.03,0.04,4.6,1.04,17.99,12564,0.82,0.09,0.01,0.03,0.05,4.6,1
14573,26.99,8640,0.75,0.18,0.01,0.03,0.03,4.6,0.81,26.99,7578,0.78,0.15,0.02,0.01,0.04,4.6,0.89,17.99,18297,0.74,0.14,0.05,0.03,0.04,4.5,1.06,15.99,11669,0.83,0.05,0.05,0.03,0.04,4.6,1.04
14577,24.99,14550,0.71,0.17,0.01,0.02,0.09,4.4,1.43,26.99,11185,0.83,0.07,0.01,0.02,0.07,4.6,1.19,15.99,17576,0.7,0.18,0.06,0.05,0.01,4.5,0.81,16.99,13288,0.71,0.23,0.03,0.02,0.01,4.6,0.53
14588,24.99,9887,0.64,0.26,0.02,0.01,0.07,4.4,1.15,26.99,15779,0.81,0.08,0.06,0.01,0.04,4.6,0.93,17.99,7697,0.83,0.07,0.01,0.02,0.07,4.6,1.19,16.99,13992,0.69,0.18,0.07,0.02,0.04,4.5,0.93
14612,28.99,12957,0.7,0.18,0.06,0.05,0.01,4.5,0.81,24.99,5052,0.74,0.18,0.02,0.03,0.03,4.6,0.77,15.99,18578,0.73,0.15,0.01,0.02,0.09,4.4,1.49,15.99,6985,0.82,0.05,0.02,0.01,0.1,4.5,1.5
14616,28.99,6217,0.75,0.18,0.01,0.03,0.03,4.6,0.81,24.99,13311,0.69,0.2,0.01,0.03,0.07,4.4,1.31,16.99,13891,0.7,0.18,0.06,0.05,0.01,4.5,0.81,17.99,18432,0.75,0.18,0.01,0.03,0.03,4.6,0.81
14620,28.99,19273,0.62,0.27,0.04,0.02,0.05,4.4,1.02,26.99,5219,0.68,0.18,0.05,0.03,0.06,4.4,1.22,16.99,14650,0.82,0.05,0.02,0.01,0.1,4.5,1.5,15.99,9071,0.75,0.18,0.03,0.01,0.03,4.6,0.71
14621,24.99,12289,0.77,0.13,0.06,0.03,0.01,4.6,0.68,26.99,18715,0.77,0.13,0.05,0.02,0.03,4.6,0.84,17.99,10587,0.75,0.12,0.1,0.02,0.01,4.6,0.65,17.99,15256,0.82,0.07,0.04,0.03,0.04,4.6,0.97
14623,26.99,15326,0.75,0.18,0.03,0.01,0.03,4.6,0.71,26.99,18118,0.77,0.13,0.06,0.03,0.01,4.6,0.68,16.99,19858,0.73,0.19,0.04,0.03,0.01,4.6,0.58,15.99,18345,0.72,0.14,0.07,0.04,0.03,4.5,0.98
14625,28.99,7037,0.75,0.12,0.1,0.02,0.01,4.6,0.65,28.99,14368,0.61,0.26,0.08,0.04,0.01,4.4,0.8,15.99,10464,0.82,0.05,0.02,0.01,0.1,4.5,1.5,16.99,10797,0.83,0.05,0.03,0.04,0.05,4.6,1.1
14630,28.99,9910,0.78,0.15,0.02,0.01,0.04,4.6,0.89,28.99,17612,0.6,0.28,0.08,0.02,0.02,4.4,0.76,15.99,5198,0.72,0.14,0.07,0.04,0.03,4.5,0.98,17.99,5903,0.77,0.13,0.05,0.02,0.03,4.6,0.84
14640,28.99,19871,0.69,0.14,0.14,0.02,0.01,4.5,0.77,26.99,11540,0.75,0.18,0.03,0.01,0.03,4.6,0.71,15.99,16898,0.78,0.07,0.06,0.05,0.04,4.5,1.15,15.99,13013,0.77,0.13,0.01,0.01,0.08,4.5,1.29
14643,24.99,13591,0.7,0.2,0.05,0.01,0.04,4.5,0.9,26.99,16752,0.77,0.12,0.05,0.03,0.03,4.6,0.86,16.99,10325,0.7,0.18,0.06,0.05,0.01,4.5,0.81,17.99,5643,0.77,0.13,0.06,0.03,0.01,4.6,0.68
14644,24.99,19953,0.73,0.16,0.04,0.01,0.06,4.5,1.1,24.99,5272,0.77,0.11,0.07,0.04,0.01,4.6,0.74,16.99,11656,0.78,0.07,0.06,0.05,0.04,4.5,1.15,17.99,18779,0.82,0.07,0.04,0.03,0.04,4.6,0.97
14658,28.99,11970,0.69,0.18,0.07,0.02,0.04,4.5,0.93,26.99,10985,0.64,0.26,0.02,0.01,0.07,4.4,1.15,16.99,6324,0.82,0.04,0.04,0.02,0.08,4.5,1.43,17.99,18831,0.69,0.14,0.14,0.02,0.01,4.5,0.77
14659,28.99,15009,0.81,0.08,0.06,0.01,0.04,4.6,0.93,24.99,17152,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,9790,0.71,0.23,0.03,0.02,0.01,4.6,0.53,16.99,16150,0.52,0.4,0.03,0.03,0.02,4.4,0.66
14664,26.99,16800,0.71,0.23,0.03,0.02,0.01,4.6,0.53,24.99,10381,0.81,0.08,0.06,0.01,0.04,4.6,0.93,17.99,5106,0.77,0.12,0.01,0.05,0.05,4.5,1.21,16.99,13740,0.61,0.26,0.08,0.04,0.01,4.4,0.8
14668,24.99,13520,0.64,0.26,0.02,0.01,0.07,4.4,1.15,28.99,7236,0.75,0.18,0.01,0.03,0.03,4.6,0.81,15.99,18346,0.82,0.01,0.01,0.07,0.09,4.4,1.74,15.99,11589,0.72,0.13,0.11,0.01,0.03,4.5,0.87
14675,28.99,12101,0.86,0.03,0.01,0.04,0.06,4.6,1.22,26.99,13136,0.64,0.26,0.02,0.01,0.07,4.4,1.15,16.99,11714,0.73,0.19,0.04,0.03,0.01,4.6,0.58,16.99,18801,0.64,0.24,0.1,0.01,0.01,4.5,0.61
14678,26.99,10344,0.62,0.32,0.01,0.02,0.03,4.5,0.74,28.99,19862,0.71,0.12,0.12,0.04,0.01,4.5,0.85,16.99,6981,0.61,0.26,0.08,0.04,0.01,4.4,0.8,17.99,18143,0.75,0.17,0.03,0.02,0.03,4.6,0.79
14681,28.99,18927,0.75,0.18,0.01,0.03,0.03,4.6,0.81,24.99,18812,0.72,0.15,0.07,0.02,0.04,4.5,1.02,17.99,11498,0.82,0.03,0.04,0.05,0.06,4.5,1.36,15.99,16317,0.82,0.01,0.01,0.07,0.09,4.4,1.74
14682,24.99,9499,0.6,0.28,0.08,0.02,0.02,4.4,0.76,28.99,17069,0.65,0.25,0.07,0.01,0.02,4.5,0.67,15.99,13905,0.68,0.18,0.05,0.03,0.06,4.4,1.22,15.99,5251,0.78,0.15,0.02,0.01,0.04,4.6,0.89
14684,28.99,9247,0.71,0.23,0.03,0.02,0.01,4.6,0.53,24.99,10481,0.82,0.05,0.02,0.01,0.1,4.5,1.5,16.99,15513,0.71,0.12,0.12,0.04,0.01,4.5,0.85,16.99,6682,0.77,0.11,0.07,0.04,0.01,4.6,0.74
14686,26.99,14465,0.66,0.19,0.07,0.04,0.04,4.4,1.09,24.99,6664,0.7,0.18,0.06,0.05,0.01,4.5,0.81,15.99,10192,0.76,0.08,0.04,0.02,0.1,4.4,1.64,16.99,5575,0.77,0.13,0.06,0.03,0.01,4.6,0.68
14688,24.99,9471,0.82,0.01,0.01,0.07,0.09,4.4,1.74,26.99,14994,0.69,0.18,0.07,0.02,0.04,4.5,0.93,15.99,8784,0.75,0.18,0.03,0.01,0.03,4.6,0.71,16.99,16224,0.77,0.12,0.01,0.05,0.05,4.5,1.21
14690,24.99,7815,0.61,0.26,0.08,0.04,0.01,4.4,0.8,26.99,16572,0.69,0.14,0.14,0.02,0.01,4.5,0.77,15.99,7468,0.81,0.08,0.06,0.01,0.04,4.6,0.93,17.99,12508,0.75,0.12,0.1,0.02,0.01,4.6,0.65
14694,28.99,18497,0.86,0.03,0.01,0.04,0.06,4.6,1.22,24.99,5404,0.65,0.25,0.07,0.01,0.02,4.5,0.67,15.99,8133,0.65,0.19,0.11,0.03,0.02,4.4,0.91,17.99,17568,0.62,0.26,0.05,0.02,0.05,4.4,1.05
14698,24.99,11932,0.72,0.14,0.07,0.04,0.03,4.5,0.98,28.99,9802,0.77,0.12,0.05,0.03,0.03,4.6,0.86,16.99,11964,0.62,0.24,0.08,0.05,0.01,4.4,0.86,17.99,16194,0.73,0.19,0.04,0.03,0.01,4.6,0.58
14703,28.99,14863,0.75,0.18,0.01,0.03,0.03,4.6,0.81,28.99,17656,0.71,0.23,0.03,0.02,0.01,4.6,0.53,15.99,12359,0.64,0.26,0.02,0.01,0.07,4.4,1.15,15.99,7298,0.7,0.18,0.06,0.05,0.01,4.5,0.81
14705,24.99,8828,0.82,0.05,0.02,0.01,0.1,4.5,1.5,24.99,5591,0.69,0.14,0.14,0.02,0.01,4.5,0.77,17.99,13935,0.71,0.23,0.03,0.02,0.01,4.6,0.53,16.99,13772,0.65,0.19,0.11,0.03,0.02,4.4,0.91
14714,26.99,10207,0.83,0.05,0.05,0.03,0.04,4.6,1.04,28.99,17938,0.82,0.07,0.04,0.03,0.04,4.6,0.97,17.99,18334,0.75,0.17,0.03,0.02,0.03,4.6,0.79,15.99,17046,0.62,0.26,0.05,0.02,0.05,4.4,1.05
14717,26.99,12375,0.64,0.24,0.1,0.01,0.01,4.5,0.61,24.99,7003,0.62,0.24,0.08,0.05,0.01,4.4,0.86,16.99,6083,0.65,0.25,0.07,0.01,0.02,4.5,0.67,15.99,17820,0.6,0.28,0.08,0.02,0.02,4.4,0.76
14719,28.99,13553,0.72,0.15,0.07,0.02,0.04,4.5,1.02,24.99,9725,0.52,0.4,0.03,0.03,0.02,4.4,0.66,16.99,18513,0.72,0.15,0.07,0.02,0.04,4.5,1.02,15.99,13440,0.52,0.4,0.03,0.03,0.02,4.4,0.66
14723,28.99,7889,0.82,0.03,0.04,0.05,0.06,4.5,1.36,28.99,18427,0.76,0.08,0.04,0.02,0.1,4.4,1.64,16.99,18049,0.64,0.24,0.1,0.01,0.01,4.5,0.61,17.99,18715,0.72,0.18,0.07,0.02,0.01,4.6,0.62
14726,24.99,16315,0.6,0.32,0.01,0.03,0.04,4.4,0.95,24.99,15769,0.62,0.26,0.05,0.02,0.05,4.4,1.05,16.99,19273,0.82,0.01,0.01,0.07,0.09,4.4,1.74,17.99,19891,0.78,0.07,0.06,0.05,0.04,4.5,1.15
14735,26.99,8276,0.74,0.1,0.07,0.02,0.07,4.4,1.36,28.99,14925,0.77,0.12,0.01,0.05,0.05,4.5,1.21,16.99,19639,0.62,0.27,0.04,0.02,0.05,4.4,1.02,17.99,19288,0.73,0.16,0.04,0.01,0.06,4.5,1.1
14739,28.99,17901,0.72,0.18,0.07,0.02,0.01,4.6,0.62,28.99,16688,0.78,0.15,0.02,0.01,0.04,4.6,0.89,17.99,11585,0.83,0.05,0.03,0.04,0.05,4.6,1.1,16.99,18206,0.7,0.2,0.05,0.01,0.04,4.5,0.9
14740,24.99,19709,0.62,0.27,0.04,0.02,0.05,4.4,1.02,26.99,6987,0.73,0.19,0.04,0.03,0.01,4.6,0.58,17.99,10765,0.82,0.09,0.01,0.03,0.05,4.6,1,17.99,6053,0.75,0.18,0.03,0.01,0.03,4.6,0.71
14746,28.99,9888,0.83,0.05,0.05,0.03,0.04,4.6,1.04,24.99,18567,0.69,0.14,0.14,0.02,0.01,4.5,0.77,16.99,7403,0.6,0.32,0.01,0.03,0.04,4.4,0.95,16.99,8734,0.71,0.17,0.01,0.02,0.09,4.4,1.43
14749,26.99,16370,0.66,0.22,0.09,0.02,0.01,4.5,0.7,24.99,16331,0.62,0.24,0.08,0.05,0.01,4.4,0.86,16.99,14531,0.68,0.19,0.04,0.02,0.07,4.4,1.27,16.99,15476,0.69,0.2,0.01,0.03,0.07,4.4,1.31
14754,24.99,19618,0.52,0.4,0.03,0.03,0.02,4.4,0.66,26.99,19332,0.77,0.12,0.05,0.03,0.03,4.6,0.86,16.99,13164,0.72,0.18,0.07,0.02,0.01,4.6,0.62,15.99,9826,0.68,0.19,0.04,0.02,0.07,4.4,1.27
14767,26.99,6061,0.73,0.16,0.04,0.01,0.06,4.5,1.1,26.99,19811,0.65,0.22,0.05,0.05,0.03,4.4,0.99,16.99,15277,0.82,0.01,0.01,0.07,0.09,4.4,1.74,16.99,6260,0.77,0.13,0.05,0.02,0.03,4.6,0.84
14768,24.99,19480,0.64,0.26,0.02,0.01,0.07,4.4,1.15,24.99,10735,0.62,0.32,0.01,0.02,0.03,4.5,0.74,16.99,9830,0.68,0.19,0.04,0.02,0.07,4.4,1.27,17.99,14454,0.65,0.25,0.07,0.01,0.02,4.5,0.67
14772,26.99,19452,0.71,0.17,0.01,0.02,0.09,4.4,1.43,24.99,10976,0.75,0.18,0.01,0.03,0.03,4.6,0.81,15.99,7912,0.74,0.1,0.07,0.02,0.07,4.4,1.36,16.99,19098,0.65,0.22,0.05,0.05,0.03,4.4,0.99
14780,26.99,5428,0.62,0.27,0.04,0.02,0.05,4.4,1.02,26.99,5825,0.68,0.18,0.05,0.03,0.06,4.4,1.22,15.99,5133,0.77,0.13,0.01,0.01,0.08,4.5,1.29,17.99,14056,0.82,0.09,0.01,0.03,0.05,4.6,1
14791,24.99,18313,0.6,0.32,0.01,0.03,0.04,4.4,0.95,28.99,6305,0.7,0.18,0.06,0.05,0.01,4.5,0.81,15.99,8499,0.82,0.05,0.02,0.01,0.1,4.5,1.5,15.99,18314,0.61,0.26,0.08,0.04,0.01,4.4,0.8
14793,28.99,9147,0.72,0.18,0.07,0.02,0.01,4.6,0.62,26.99,6506,0.72,0.15,0.07,0.02,0.04,4.5,1.02,15.99,5735,0.62,0.26,0.05,0.02,0.05,4.4,1.05,16.99,8575,0.77,0.11,0.07,0.04,0.01,4.6,0.74
14794,26.99,5098,0.69,0.14,0.14,0.02,0.01,4.5,0.77,26.99,16231,0.62,0.24,0.08,0.05,0.01,4.4,0.86,15.99,7149,0.65,0.25,0.07,0.01,0.02,4.5,0.67,16.99,18709,0.65,0.25,0.07,0.01,0.02,4.5,0.67
14796,28.99,18179,0.69,0.2,0.01,0.03,0.07,4.4,1.31,26.99,7083,0.77,0.13,0.01,0.01,0.08,4.5,1.29,17.99,12412,0.77,0.13,0.01,0.01,0.08,4.5,1.29,16.99,6504,0.82,0.05,0.02,0.01,0.1,4.5,1.5
14810,26.99,16404,0.76,0.08,0.02,0.06,0.08,4.4,1.54,26.99,18501,0.82,0.01,0.01,0.07,0.09,4.4,1.74,16.99,13750,0.62,0.26,0.05,0.02,0.05,4.4,1.05,17.99,17454,0.83,0.05,0.03,0.04,0.05,4.6,1.1
14814,24.99,11898,0.64,0.26,0.02,0.01,0.07,4.4,1.15,26.99,13353,0.73,0.19,0.04,0.03,0.01,4.6,0.58,16.99,13656,0.6,0.28,0.08,0.02,0.02,4.4,0.76,17.99,18597,0.83,0.05,0.03,0.04,0.05,4.6,1.1
14822,26.99,10385,0.71,0.12,0.12,0.04,0.01,4.5,0.85,26.99,8435,0.65,0.25,0.07,0.01,0.02,4.5,0.67,16.99,14342,0.77,0.13,0.05,0.02,0.03,4.6,0.84,15.99,10798,0.62,0.32,0.01,0.02,0.03,4.5,0.74
14824,26.99,10543,0.82,0.07,0.04,0.03,0.04,4.6,0.97,24.99,6849,0.82,0.04,0.04,0.02,0.08,4.5,1.43,15.99,15951,0.69,0.18,0.07,0.02,0.04,4.5,0.93,17.99,15850,0.72,0.18,0.07,0.02,0.01,4.6,0.62
14826,24.99,5374,0.74,0.18,0.02,0.03,0.03,4.6,0.77,26.99,12161,0.73,0.15,0.01,0.02,0.09,4.4,1.49,16.99,11897,0.62,0.27,0.04,0.02,0.05,4.4,1.02,17.99,18103,0.68,0.18,0.05,0.03,0.06,4.4,1.22
14839,28.99,6649,0.73,0.19,0.04,0.03,0.01,4.6,0.58,24.99,13686,0.74,0.14,0.05,0.03,0.04,4.5,1.06,15.99,12694,0.72,0.15,0.07,0.02,0.04,4.5,1.02,16.99,15006,0.77,0.13,0.06,0.03,0.01,4.6,0.68
14846,24.99,7236,0.61,0.26,0.08,0.04,0.01,4.4,0.8,26.99,16076,0.83,0.07,0.01,0.02,0.07,4.6,1.19,15.99,7746,0.82,0.01,0.01,0.07,0.09,4.4,1.74,16.99,8162,0.77,0.12,0.01,0.05,0.05,4.5,1.21
14849,24.99,15161,0.65,0.22,0.05,0.05,0.03,4.4,0.99,28.99,19396,0.71,0.23,0.03,0.02,0.01,4.6,0.53,16.99,9336,0.62,0.32,0.01,0.02,0.03,4.5,0.74,15.99,12086,0.64,0.26,0.02,0.01,0.07,4.4,1.15
14854,24.99,13018,0.71,0.17,0.01,0.02,0.09,4.4,1.43,26.99,19164,0.64,0.24,0.1,0.01,0.01,4.5,0.61,17.99,18794,0.71,0.12,0.12,0.04,0.01,4.5,0.85,15.99,14335,0.62,0.26,0.05,0.02,0.05,4.4,1.05
14859,28.99,18855,0.69,0.18,0.07,0.02,0.04,4.5,0.93,24.99,5340,0.77,0.12,0.01,0.05,0.05,4.5,1.21,16.99,19885,0.72,0.15,0.07,0.02,0.04,4.5,1.02,16.99,13925,0.77,0.13,0.06,0.03,0.01,4.6,0.68
14862,28.99,17581,0.72,0.15,0.07,0.02,0.04,4.5,1.02,28.99,14754,0.72,0.14,0.07,0.04,0.03,4.5,0.98,15.99,6944,0.82,0.05,0.02,0.01,0.1,4.5,1.5,17.99,15037,0.6,0.32,0.01,0.03,0.04,4.4,0.95
14863,28.99,9096,0.72,0.15,0.07,0.02,0.04,4.5,1.02,28.99,11603,0.72,0.13,0.11,0.01,0.03,4.5,0.87,17.99,9141,0.77,0.11,0.07,0.04,0.01,4.6,0.74,17.99,8548,0.73,0.19,0.04,0.03,0.01,4.6,0.58
14869,26.99,12003,0.82,0.09,0.01,0.03,0.05,4.6,1,24.99,5911,0.71,0.12,0.12,0.04,0.01,4.5,0.85,15.99,5370,0.83,0.07,0.01,0.02,0.07,4.6,1.19,17.99,18064,0.65,0.25,0.07,0.01,0.02,4.5,0.67
14870,24.99,18156,0.73,0.15,0.01,0.02,0.09,4.4,1.49,26.99,8700,0.72,0.15,0.07,0.02,0.04,4.5,1.02,16.99,5313,0.77,0.13,0.05,0.02,0.03,4.6,0.84,17.99,16027,0.6,0.28,0.08,0.02,0.02,4.4,0.76
14872,26.99,7557,0.75,0.17,0.03,0.02,0.03,4.6,0.79,28.99,13016,0.74,0.18,0.02,0.03,0.03,4.6,0.77,16.99,12392,0.77,0.13,0.05,0.02,0.03,4.6,0.84,15.99,17454,0.77,0.13,0.01,0.01,0.08,4.5,1.29
14876,28.99,18247,0.73,0.15,0.01,0.02,0.09,4.4,1.49,24.99,8731,0.62,0.27,0.04,0.02,0.05,4.4,1.02,15.99,10258,0.72,0.15,0.07,0.02,0.04,4.5,1.02,17.99,17828,0.83,0.05,0.05,0.03,0.04,4.6,1.04
14882,24.99,12925,0.73,0.15,0.01,0.02,0.09,4.4,1.49,28.99,11922,0.69,0.14,0.14,0.02,0.01,4.5,0.77,17.99,18615,0.74,0.18,0.02,0.03,0.03,4.6,0.77,15.99,7689,0.78,0.07,0.06,0.05,0.04,4.5,1.15
14886,26.99,19465,0.61,0.26,0.08,0.04,0.01,4.4,0.8,24.99,10335,0.69,0.18,0.07,0.02,0.04,4.5,0.93,17.99,15339,0.77,0.12,0.05,0.03,0.03,4.6,0.86,17.99,16734,0.74,0.18,0.02,0.03,0.03,4.6,0.77
14897,26.99,17361,0.83,0.05,0.03,0.04,0.05,4.6,1.1,26.99,15931,0.77,0.12,0.05,0.03,0.03,4.6,0.86,17.99,6540,0.66,0.22,0.09,0.02,0.01,4.5,0.7,16.99,11254,0.66,0.19,0.07,0.04,0.04,4.4,1.09
14898,26.99,11521,0.74,0.18,0.02,0.03,0.03,4.6,0.77,26.99,8794,0.82,0.07,0.04,0.03,0.04,4.6,0.97,16.99,11485,0.77,0.13,0.06,0.03,0.01,4.6,0.68,16.99,8414,0.75,0.17,0.03,0.02,0.03,4.6,0.79
14899,26.99,16566,0.83,0.05,0.05,0.03,0.04,4.6,1.04,24.99,16607,0.62,0.24,0.08,0.05,0.01,4.4,0.86,16.99,16448,0.7,0.2,0.05,0.01,0.04,4.5,0.9,15.99,7005,0.78,0.15,0.02,0.01,0.04,4.6,0.89
14903,24.99,15902,0.68,0.19,0.04,0.02,0.07,4.4,1.27,28.99,13094,0.78,0.15,0.02,0.01,0.04,4.6,0.89,15.99,10639,0.78,0.07,0.06,0.05,0.04,4.5,1.15,15.99,18504,0.65,0.19,0.11,0.03,0.02,4.4,0.91
14908,26.99,18949,0.77,0.11,0.07,0.04,0.01,4.6,0.74,24.99,18444,0.72,0.15,0.07,0.02,0.04,4.5,1.02,17.99,15147,0.6,0.28,0.08,0.02,0.02,4.4,0.76,15.99,5570,0.71,0.12,0.12,0.04,0.01,4.5,0.85
14912,24.99,17369,0.6,0.32,0.01,0.03,0.04,4.4,0.95,26.99,11711,0.74,0.18,0.02,0.03,0.03,4.6,0.77,15.99,11793,0.65,0.25,0.07,0.01,0.02,4.5,0.67,17.99,19034,0.81,0.08,0.06,0.01,0.04,4.6,0.93
14928,24.99,7196,0.77,0.11,0.07,0.04,0.01,4.6,0.74,24.99,17046,0.74,0.14,0.05,0.03,0.04,4.5,1.06,16.99,16155,0.82,0.03,0.04,0.05,0.06,4.5,1.36,15.99,7648,0.81,0.08,0.06,0.01,0.04,4.6,0.93
14929,24.99,8613,0.74,0.18,0.02,0.03,0.03,4.6,0.77,24.99,18609,0.82,0.01,0.01,0.07,0.09,4.4,1.74,17.99,9965,0.83,0.05,0.03,0.04,0.05,4.6,1.1,16.99,14719,0.65,0.19,0.11,0.03,0.02,4.4,0.91
14931,24.99,17926,0.77,0.12,0.01,0.05,0.05,4.5,1.21,28.99,17935,0.75,0.18,0.03,0.01,0.03,4.6,0.71,17.99,8790,0.72,0.15,0.07,0.02,0.04,4.5,1.02,16.99,17030,0.6,0.28,0.08,0.02,0.02,4.4,0.76
14942,26.99,8899,0.77,0.12,0.05,0.03,0.03,4.6,0.86,26.99,6400,0.82,0.09,0.01,0.03,0.05,4.6,1,16.99,10535,0.62,0.32,0.01,0.02,0.03,4.5,0.74,16.99,9841,0.65,0.25,0.07,0.01,0.02,4.5,0.67
14953,24.99,9167,0.64,0.26,0.02,0.01,0.07,4.4,1.15,28.99,14689,0.64,0.26,0.02,0.01,0.07,4.4,1.15,15.99,5261,0.74,0.14,0.05,0.03,0.04,4.5,1.06,17.99,16084,0.71,0.12,0.12,0.04,0.01,4.5,0.85
14961,26.99,17370,0.6,0.32,0.01,0.03,0.04,4.4,0.95,24.99,9262,0.78,0.07,0.06,0.05,0.04,4.5,1.15,17.99,10710,0.71,0.23,0.03,0.02,0.01,4.6,0.53,15.99,15053,0.74,0.14,0.05,0.03,0.04,4.5,1.06
14966,28.99,6917,0.75,0.18,0.01,0.03,0.03,4.6,0.81,28.99,12874,0.66,0.19,0.07,0.04,0.04,4.4,1.09,15.99,9670,0.75,0.12,0.1,0.02,0.01,4.6,0.65,15.99,18556,0.65,0.25,0.07,0.01,0.02,4.5,0.67
14968,26.99,10787,0.64,0.26,0.02,0.01,0.07,4.4,1.15,28.99,6433,0.75,0.17,0.03,0.02,0.03,4.6,0.79,16.99,9679,0.76,0.08,0.02,0.06,0.08,4.4,1.54,17.99,7216,0.83,0.05,0.03,0.04,0.05,4.6,1.1
14974,24.99,11422,0.61,0.26,0.08,0.04,0.01,4.4,0.8,24.99,7482,0.62,0.26,0.05,0.02,0.05,4.4,1.05,15.99,16365,0.73,0.16,0.04,0.01,0.06,4.5,1.1,15.99,10481,0.77,0.11,0.07,0.04,0.01,4.6,0.74
14976,28.99,9766,0.78,0.07,0.06,0.05,0.04,4.5,1.15,24.99,19315,0.61,0.26,0.08,0.04,0.01,4.4,0.8,17.99,14512,0.73,0.19,0.04,0.03,0.01,4.6,0.58,16.99,16008,0.72,0.15,0.07,0.02,0.04,4.5,1.02
14980,24.99,17509,0.77,0.13,0.01,0.01,0.08,4.5,1.29,28.99,16135,0.72,0.18,0.07,0.02,0.01,4.6,0.62,15.99,5398,0.82,0.04,0.04,0.02,0.08,4.5,1.43,17.99,17449,0.75,0.17,0.03,0.02,0.03,4.6,0.79
14982,28.99,17962,0.83,0.07,0.01,0.02,0.07,4.6,1.19,26.99,10133,0.72,0.15,0.07,0.02,0.04,4.5,1.02,17.99,12534,0.77,0.13,0.01,0.01,0.08,4.5,1.29,17.99,12559,0.69,0.14,0.14,0.02,0.01,4.5,0.77
14990,24.99,16895,0.82,0.03,0.04,0.05,0.06,4.5,1.36,24.99,12515,0.69,0.14,0.14,0.02,0.01,4.5,0.77,15.99,5656,0.6,0.32,0.01,0.03,0.04,4.4,0.95,15.99,5729,0.6,0.28,0.08,0.02,0.02,4.4,0.76
14991,28.99,12267,0.82,0.05,0.02,0.01,0.1,4.5,1.5,26.99,12764,0.68,0.19,0.04,0.02,0.07,4.4,1.27,16.99,19097,0.82,0.09,0.01,0.03,0.05,4.6,1,15.99,8870,0.83,0.05,0.03,0.04,0.05,4.6,1.1
14995,24.99,7936,0.62,0.24,0.08,0.05,0.01,4.4,0.86,28.99,11754,0.72,0.18,0.07,0.02,0.01,4.6,0.62,16.99,19534,0.68,0.19,0.04,0.02,0.07,4.4,1.27,16.99,16813,0.66,0.19,0.07,0.04,0.04,4.4,1.09
15000,26.99,18491,0.73,0.19,0.04,0.03,0.01,4.6,0.58,24.99,7468,0.64,0.26,0.02,0.01,0.07,4.4,1.15,16.99,9312,0.77,0.13,0.06,0.03,0.01,4.6,0.68,17.99,17064,0.65,0.25,0.07,0.01,0.02,4.5,0.67
15005,28.99,10409,0.73,0.19,0.04,0.03,0.01,4.6,0.58,26.99,11089,0.62,0.26,0.05,0.02,0.05,4.4,1.05,16.99,12956,0.64,0.24,0.1,0.01,0.01,4.5,0.61,15.99,17528,0.73,0.15,0.01,0.02,0.09,4.4,1.49
15006,28.99,19264,0.61,0.26,0.08,0.04,0.01,4.4,0.8,24.99,10794,0.71,0.12,0.12,0.04,0.01,4.5,0.85,17.99,11249,0.82,0.05,0.02,0.01,0.1,4.5,1.5,16.99,14079,0.76,0.08,0.02,0.06,0.08,4.4,1.54
15028,24.99,15341,0.76,0.08,0.02,0.06,0.08,4.4,1.54,26.99,14536,0.77,0.11,0.07,0.04,0.01,4.6,0.74,15.99,8071,0.71,0.23,0.03,0.02,0.01,4.6,0.53,15.99,8241,0.82,0.09,0.01,0.03,0.05,4.6,1
15031,28.99,19230,0.77,0.11,0.07,0.04,0.01,4.6,0.74,24.99,14297,0.78,0.07,0.06,0.05,0.04,4.5,1.15,16.99,19060,0.72,0.13,0.11,0.01,0.03,4.5,0.87,15.99,10244,0.64,0.26,0.02,0.01,0.07,4.4,1.15
15039,26.99,7907,0.78,0.15,0.02,0.01,0.04,4.6,0.89,24.99,14099,0.65,0.25,0.07,0.01,0.02,4.5,0.67,17.99,12671,0.77,0.12,0.05,0.03,0.03,4.6,0.86,16.99,7982,0.69,0.2,0.01,0.03,0.07,4.4,1.31
